File Type:, 
Path:,C:\Dokumente und Einstellungen\studenten\Eigene Dateien\Haller\Masterarbeit\Fraesversuche\Nut_HyperMILL\
Filename:,D4_HMILL_1_Nut1.dwd
Config ID:,D4_HMILL_1_Nut1.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:, 
Time:, 
Sampling rate [Hz]:,500
Measuring time [s]:,120.
Delay time [s]:,0.
Cycle time [s]:,0.
Cycles:,1
Samples per channel:,60001
Cycle interval:,0
Channel enabled:,1,1,1,
Cycle No:	1
Time [s],Fz,Fy,Fx,
34.932,127.93,41.3055,-21.4386,
34.934,127.899,42.0227,-21.2402,
34.936,128.143,41.2292,-21.4539,
34.938,127.96,41.8549,-21.1945,
34.94,127.747,41.0309,-21.637,
34.942,127.686,41.2292,-21.1639,
34.944,128.021,41.0156,-21.1487,
34.946,128.021,39.566,-21.1334,
34.948,127.869,40.4663,-20.7977,
34.95,127.96,40.3137,-21.3623,
34.952,128.174,40.451,-20.8282,
34.954,127.808,40.9088,-20.9808,
34.956,127.838,40.5121,-20.9045,
34.958,127.93,41.275,-20.5536,
34.96,127.838,41.0309,-21.1182,
34.962,127.777,40.7867,-20.7214,
34.964,127.838,41.2903,-20.752,
34.966,127.991,41.0614,-20.8588,
34.968,127.899,40.7104,-20.462,
34.97,128.387,40.2527,-20.6604,
34.972,127.991,40.0238,-20.2637,
34.974,128.113,40.6342,-20.3247,
34.976,128.326,40.0085,-20.4926,
34.978,128.265,40.4816,-19.989,
34.98,128.387,40.1154,-20.7977,
34.982,128.265,36.0107,-20.7214,
34.984,126.678,31.662,-29.6783,
34.986,126.526,35.0647,-32.8522,
34.988,124.664,16.9067,-39.1998,
34.99,121.704,9.68933,-44.5557,
34.992,123.962,14.0381,-48.7213,
34.994,117.828,-0.335693,-57.373,
34.996,123.23,11.5509,-52.5208,
34.998,120.697,-9.84192,-62.8357,
35.,127.502,-4.39453,-64.0564,
35.002,116.974,-5.46265,-66.5436,
35.004,115.326,-15.4266,-76.2329,
35.006,121.735,-0.457764,-71.991,
35.008,112.152,-24.4598,-84.1522,
35.01,122.589,-17.6239,-85.2814,
35.012,112.885,-16.983,-86.8225,
35.014,105.927,-34.2102,-96.1914,
35.016,125.427,-11.9476,-88.5773,
35.018,108.582,-23.5901,-96.283,
35.02,123.627,-15.6708,-95.7184,
35.022,112.335,-17.0288,-96.2067,
35.024,105.927,-30.2734,-105.133,
35.026,125.916,-8.23975,-100.601,
35.028,106.964,-26.947,-108.215,
35.03,126.312,-19.2871,-111.725,
35.032,109.894,-23.5138,-116.653,
35.034,100.494,-45.105,-125.809,
35.036,123.962,-16.922,-125.183,
35.038,101.105,-29.0375,-134.354,
35.04,117.645,-34.5154,-136.276,
35.042,101.44,-34.9121,-143.356,
35.044,98.6328,-52.6886,-149.673,
35.046,117.615,-29.2358,-148.514,
35.048,98.6938,-33.6609,-158.661,
35.05,112.488,-23.6053,-159.317,
35.052,92.0715,-43.2892,-176.834,
35.054,101.654,-69.1223,-172.76,
35.056,108.795,-3.84521,-173.218,
35.058,96.3745,-11.5814,-185.074,
35.06,106.476,-33.9966,-174.591,
35.062,88.0127,-43.8538,-198.914,
35.064,99.4568,-34.9884,-197.784,
35.066,114.075,-27.42,-189.453,
35.068,90.5457,-24.1241,-221.176,
35.07,94.1772,-19.3939,-204.483,
35.072,87.616,-50.7813,-226.196,
35.074,96.8628,-41.9464,-233.154,
35.076,109.314,0.305176,-229.675,
35.078,95.1843,-15.686,-234.451,
35.08,105.682,-21.8658,-238.77,
35.082,67.4744,-31.5704,-261.963,
35.084,70.8008,-37.1704,-260.391,
35.086,105.408,7.64465,-248.734,
35.088,70.0989,-9.42993,-270.508,
35.09,97.9004,-22.3083,-269.745,
35.092,69.397,-12.7716,-294.525,
35.094,70.7092,-27.3132,-287.155,
35.096,101.624,14.8926,-279.373,
35.098,74.4019,4.91333,-289.886,
35.1,93.9026,4.37927,-286.087,
35.102,59.4177,-21.286,-314.178,
35.104,84.7473,-14.6942,-320.251,
35.106,92.1021,23.9105,-319.427,
35.108,54.657,17.7612,-326.981,
35.11,83.7402,9.04846,-315.262,
35.112,44.1589,1.52588e-002,-326.431,
35.114,78.7354,8.37708,-324.768,
35.116,94.3298,30.5328,-321.32,
35.118,77.9419,51.3458,-322.891,
35.12,80.6274,31.7688,-317.749,
35.122,80.5054,42.6178,-336.014,
35.124,71.6553,21.4844,-330.032,
35.126,93.8416,43.1366,-318.069,
35.128,67.4133,52.5665,-339.096,
35.13,102.753,32.3792,-327.072,
35.132,37.9639,48.9197,-336.823,
35.134,87.9517,34.1644,-347.855,
35.136,64.4531,56.7627,-339.92,
35.138,82.6416,71.1365,-343.704,
35.14,55.3894,63.0646,-344.833,
35.142,55.1147,60.0586,-344.757,
35.144,69.6411,73.0591,-364.716,
35.146,87.4023,70.343,-333.084,
35.148,62.0117,95.459,-354.065,
35.15,61.7065,75.9277,-338.577,
35.152,69.8242,99.9146,-353.256,
35.154,63.0188,103.958,-350.967,
35.156,97.9309,102.524,-344.666,
35.158,44.6472,110.184,-354.919,
35.16,83.6182,108.475,-332.26,
35.162,27.0386,118.546,-368.332,
35.164,76.0193,119.186,-348.038,
35.166,69.1528,118.134,-348.45,
35.168,53.4058,135.239,-346.558,
35.17,76.4465,127.304,-346.069,
35.172,35.4004,153.305,-352.509,
35.174,54.5959,137.024,-345.749,
35.176,98.3276,149.2,-335.861,
35.178,41.3818,151.84,-355.988,
35.18,68.3289,155.304,-319.748,
35.182,42.4194,156.113,-357.971,
35.184,91.3696,160.339,-336.655,
35.186,79.5288,170.532,-326.309,
35.188,54.1992,174.973,-345.245,
35.19,72.9675,161.27,-329.117,
35.192,57.0984,183.655,-342.85,
35.194,62.9578,185.486,-328.171,
35.196,88.5315,182.922,-325.134,
35.198,47.3938,190.628,-345.581,
35.2,72.3267,187.653,-306.29,
35.202,46.2036,192.062,-347.824,
35.204,72.3267,199.738,-325.684,
35.206,87.8906,204.208,-322.769,
35.208,52.0935,211.09,-341.431,
35.21,73.9441,211.975,-308.96,
35.212,65.4297,212.051,-339.066,
35.214,61.6455,223.343,-321.167,
35.216,86.853,220.123,-301.712,
35.218,41.5039,222.397,-334.641,
35.22,86.0596,225.662,-300.049,
35.222,58.8989,240.341,-333.817,
35.224,58.3801,238.556,-306.046,
35.226,78.4302,228.79,-311.279,
35.228,59.7229,239.136,-314.499,
35.23,55.7556,249.725,-292.068,
35.232,53.9551,250.793,-327.301,
35.234,58.6243,257.156,-310.135,
35.236,89.8438,249.023,-290.588,
35.238,41.1682,254.822,-315.918,
35.24,85.2661,262.955,-290.512,
35.242,68.7561,268.616,-323.822,
35.244,54.8096,269.592,-289.368,
35.246,57.1289,258.224,-284.531,
35.248,69.7021,264.786,-307.358,
35.25,61.3708,286.179,-272.476,
35.252,47.3328,277.008,-295.364,
35.254,49.9573,273.514,-284.576,
35.256,103.79,267.975,-272.11,
35.258,57.1899,291.794,-292.984,
35.26,68.2983,292.862,-258.118,
35.262,59.7534,283.661,-308.06,
35.264,62.2864,290.298,-268.402,
35.266,56.0913,290.07,-258.224,
35.268,64.209,292.694,-288.193,
35.27,58.7769,305.206,-257.004,
35.272,48.0957,295.685,-271.729,
35.274,51.7578,299.927,-261.765,
35.276,108.643,291.245,-251.038,
35.278,56.2134,311.523,-269.333,
35.28,66.925,317.429,-232.178,
35.282,54.2908,294.601,-271.408,
35.284,70.7092,308.99,-234.436,
35.286,68.3899,311.92,-230.042,
35.288,63.5986,304.443,-252.35,
35.29,70.3125,314.743,-238.861,
35.292,74.7681,315.536,-250.32,
35.294,57.7087,342.255,-221.603,
35.296,80.78,324.127,-231.064,
35.298,67.0776,317.001,-250.9,
35.3,85.2966,334.824,-208.389,
35.302,40.5884,321.96,-237.976,
35.304,75.6226,339.096,-205.2,
35.306,88.5315,332.214,-227.615,
35.308,66.5283,318.329,-231.888,
35.31,72.6013,344.925,-203.369,
35.312,60.2112,330.002,-216.583,
35.314,54.3518,352.432,-211.502,
35.316,93.9026,330.917,-196.854,
35.318,55.542,334.488,-222.977,
35.32,89.0808,347.305,-186.127,
35.322,67.1082,332.108,-207.672,
35.324,55.542,361.16,-186.462,
35.326,75.4395,350.189,-192.49,
35.328,56.2439,340.118,-205.856,
35.33,81.2073,365.402,-177.689,
35.332,58.4412,333.679,-188.278,
35.334,54.3823,363.068,-168.427,
35.336,74.4019,344.07,-177.597,
35.338,67.0166,339.142,-178.848,
35.34,58.136,350.555,-153.275,
35.342,65.3687,349.731,-170.502,
35.344,62.9578,364.685,-154.48,
35.346,71.4417,358.185,-160.019,
35.348,41.1377,347.336,-166.473,
35.35,77.6062,375.381,-148.071,
35.352,55.2063,332.352,-151.413,
35.354,73.5168,382.019,-127.243,
35.356,49.6216,360.229,-137.726,
35.358,87.0361,360.703,-147.507,
35.36,64.0259,376.953,-124.68,
35.362,82.1533,336.929,-133.041,
35.364,59.7229,385.284,-123.703,
35.366,66.6504,369.339,-124.771,
35.368,45.5017,354.797,-140.9,
35.37,89.9048,362.885,-107.391,
35.372,84.1675,357.239,-120.621,
35.374,73.0896,382.797,-97.8851,
35.376,52.3987,377.396,-105.637,
35.378,73.8831,375.839,-120.422,
35.38,80.0476,388.58,-102.783,
35.382,75.1343,339.218,-104.141,
35.384,62.4084,396.53,-107.361,
35.386,70.9534,367.599,-85.3577,
35.388,60.5164,367.615,-105.469,
35.39,91.1255,375.549,-73.1049,
35.392,82.8247,340.256,-91.6138,
35.394,70.6787,379.364,-66.9098,
35.396,54.6265,352.661,-71.0907,
35.398,87.9211,358.521,-77.8046,
35.4,64.7278,365.417,-62.0422,
35.402,80.1392,321.304,-64.4836,
35.404,59.5703,358.307,-80.7648,
35.406,59.4482,360.55,-49.5911,
35.408,65.3687,380.28,-72.6471,
35.41,55.2063,385.101,-37.9333,
35.412,88.1348,339.615,-53.3447,
35.414,76.3855,383.514,-54.245,
35.416,75.592,366.852,-48.4619,
35.418,64.4226,371.994,-52.8564,
35.42,73.9746,362.976,-37.8265,
35.422,87.4329,342.88,-46.0205,
35.424,78.4912,339.844,-46.875,
35.426,63.4766,349.808,-16.5558,
35.428,78.2166,339.935,-40.1459,
35.43,59.3567,362.549,-21.3318,
35.432,75.0427,328.354,-28.5187,
35.434,76.2939,346.725,-44.4336,
35.436,43.7622,334.518,-20.6451,
35.438,73.5779,350.616,-13.4735,
35.44,29.7241,356.949,-20.7367,
35.442,100.372,323.715,-11.5662,
35.444,88.6536,351.059,-39.1998,
35.446,83.1604,318.71,0.152588,
35.448,88.8367,330.902,-21.8506,
35.45,64.9109,347.931,-5.93567,
35.452,85.6628,308.304,-3.05176e-002,
35.454,95.7947,328.491,-1.98364,
35.456,70.0073,303.177,7.56836,
35.458,70.4651,312.027,-5.98145,
35.46,78.0334,332.687,-3.95203,
35.462,106.079,322.128,8.94165,
35.464,109.253,297.516,-6.073,
35.466,68.7866,291.458,21.2708,
35.468,95.3369,308.502,22.9797,
35.47,45.0134,327.942,3.96729,
35.472,87.0972,300.629,19.5923,
35.474,105.133,307.266,7.62939e-002,
35.476,85.6628,302.78,23.1018,
35.478,102.325,270.157,25.9705,
35.48,58.5632,315.094,16.3269,
35.482,102.325,297.455,37.0026,
35.484,79.4067,304.581,6.66809,
35.486,70.6482,279.083,24.5361,
35.488,105.591,271.713,30.777,
35.49,68.6646,307.8,26.6113,
35.492,101.41,283.508,46.875,
35.494,81.2683,287.842,11.261,
35.496,65.6128,255.264,28.2135,
35.498,125.671,258.133,33.2336,
35.5,76.1414,298.553,30.7159,
35.502,104.187,273.483,49.4232,
35.504,85.022,283.676,17.334,
35.506,72.9065,263.26,33.9966,
35.508,126.068,243.134,42.8772,
35.51,71.3501,266.144,34.4849,
35.512,113.525,267.456,39.8102,
35.514,109.131,276.276,24.4446,
35.516,103.241,253.418,49.8505,
35.518,107.544,257.492,48.4314,
35.52,77.1179,260.01,34.0576,
35.522,103.455,253.799,41.2292,
35.524,83.7708,281.647,44.4336,
35.526,74.3408,238.007,33.8135,
35.528,106.171,238.312,32.5775,
35.53,69.0918,242.493,51.8341,
35.532,91.5527,235.58,35.9192,
35.534,86.731,264.526,42.2668,
35.536,89.5081,235.138,56.2439,
35.538,108.124,214.218,44.1132,
35.54,89.9048,225.861,48.4467,
35.542,114.96,226.013,36.911,
35.544,96.8628,237.549,54.3823,
35.546,87.6465,212.631,42.3889,
35.548,122.528,224.152,45.4102,
35.55,86.1511,214.035,54.4586,
35.552,92.4072,198.624,41.5192,
35.554,92.8955,229.019,50.9796,
35.556,96.405,218.765,39.505,
35.558,127.716,201.004,60.257,
35.56,83.6792,186.264,39.4745,
35.562,104.126,177.109,39.093,
35.564,101.624,216.934,46.8292,
35.566,97.8394,189.865,40.4968,
35.568,94.0552,173.828,46.9971,
35.57,91.1255,190.323,40.4663,
35.572,114.441,170.41,38.208,
35.574,99.3652,190.186,48.8586,
35.576,105.164,168.32,36.7432,
35.578,106.598,162.46,50.8728,
35.58,105.499,177.002,43.1671,
35.582,117.828,146.683,37.8571,
35.584,103.21,169.189,45.99,
35.586,108.185,159.607,37.4146,
35.588,106.628,160.172,43.2281,
35.59,101.99,165.436,41.0004,
35.592,125.946,128.174,36.6058,
35.594,103.638,145.508,40.9088,
35.596,113.647,144.852,36.1786,
35.598,110.809,140.61,37.0331,
35.6,104.004,155.136,41.5955,
35.602,126.953,119.797,31.0516,
35.604,108.795,129.883,39.505,
35.606,116.791,135.04,34.3018,
35.608,115.021,131.622,32.4249,
35.61,114.044,140.045,40.1459,
35.612,128.235,107.529,26.5503,
35.614,115.753,121.078,33.844,
35.616,126.19,125.198,30.9296,
35.618,118.195,117.996,26.947,
35.62,113.251,134.949,35.2325,
35.622,135.193,98.938,18.6768,
35.624,115.967,111.252,27.8168,
35.626,127.197,111.435,26.4435,
35.628,120.392,108.047,22.3694,
35.63,112.213,124.741,31.2042,
35.632,126.617,94.5282,16.6473,
35.634,118.042,112.839,23.5138,
35.636,124.756,102.219,23.0713,
35.638,116.974,107.04,20.3552,
35.64,114.532,116.989,25.9399,
35.642,123.016,91.5527,14.9536,
35.644,118.988,111.206,18.0359,
35.646,134.949,94.4824,19.8364,
35.648,124.634,101.944,13.8245,
35.65,115.204,101.807,20.0043,
35.652,123.657,85.3424,9.84192,
35.654,119.72,93.8416,10.2234,
35.656,126.587,77.24,11.3525,
35.658,124.573,81.2073,4.31824,
35.66,123.932,76.1719,8.78906,
35.662,127.594,68.3441,-0.778198,
35.664,126.373,73.2574,0.50354,
35.666,126.862,66.2231,1.72424,
35.668,135.071,65.9943,-3.79944,
35.67,132.538,64.8499,3.32642,
35.672,131.927,58.5327,-7.88879,
35.674,130.798,59.1278,-6.05774,
35.676,130.798,60.4706,-8.95691,
35.678,132.813,54.8096,-8.66699,
35.68,134.155,58.4869,-3.79944,
35.682,133.423,55.8319,-14.1907,
35.684,131.805,54.0161,-9.68933,
35.686,132.477,55.7251,-15.8234,
35.688,135.895,46.7072,-15.3656,
35.69,139.282,49.7284,-15.8539,
35.692,133.85,45.0134,-21.5149,
35.694,135.406,41.275,-20.5383,
35.696,135.864,41.4276,-22.2931,
35.698,135.62,41.1835,-21.7743,
35.7,136.261,40.8783,-22.0795,
35.702,135.773,41.0767,-21.6522,
35.704,135.376,40.7562,-21.9116,
35.706,136.932,40.5884,-21.6675,
35.708,135.864,41.0461,-22.4762,
35.71,136.047,40.0848,-22.0032,
35.712,135.986,40.9393,-21.5759,
35.714,136.078,40.7715,-22.1558,
35.716,136.108,40.6342,-21.6217,
35.718,136.047,41.7938,-21.7743,
35.72,135.193,41.0004,-21.9116,
35.722,136.047,41.3818,-21.698,
35.724,135.651,40.9393,-21.9116,
35.726,135.956,40.9241,-21.6827,
35.728,136.627,41.4581,-22.0184,
35.73,136.017,40.802,-21.9421,
35.732,136.261,41.4276,-21.5759,
35.734,136.2,41.0919,-21.9421,
35.736,136.322,40.7562,-21.6522,
35.738,135.864,41.5802,-21.6217,
35.74,136.23,40.8325,-21.9269,
35.742,136.169,41.3055,-21.5912,
35.744,136.139,41.0461,-21.9727,
35.746,136.108,40.5426,-21.637,
35.748,135.193,41.4734,-21.698,
35.75,136.078,40.5426,-21.9574,
35.752,136.139,40.9088,-21.5759,
35.754,136.2,40.6952,-21.8353,
35.756,136.292,40.4968,-21.5607,
35.758,135.925,41.2292,-21.3165,
35.76,136.414,41.1377,-21.8964,
35.762,136.536,41.5039,-21.3318,
35.764,136.627,41.0767,-21.7285,
35.766,136.383,40.451,-21.2555,
35.768,136.292,40.9546,-21.1029,
35.77,136.505,39.6271,-21.2555,
35.772,136.505,39.6729,-20.7977,
35.774,137.726,39.7339,-21.286,
35.776,136.627,38.9709,-20.8282,
35.778,136.566,39.4287,-20.9961,
35.78,136.81,38.7726,-20.813,
35.782,136.688,39.7339,-20.5994,
35.784,136.475,39.2914,-20.8893,
35.786,136.719,38.7726,-20.7367,
35.788,136.78,39.5355,-20.6909,
35.79,136.444,38.6047,-21.2097,
35.792,136.475,38.7878,-20.9961,
35.794,136.566,38.7726,-21.2708,
35.796,136.505,37.8876,-21.1945,
35.798,136.658,38.3759,-21.1029,
35.8,136.719,38.3301,-21.5149,
35.802,136.688,37.8723,-21.4844,
35.804,136.902,38.3301,-21.5302,
35.806,136.841,37.6434,-21.5302,
35.808,136.932,38.2233,-21.286,
35.81,136.505,37.8876,-21.8964,
35.812,136.749,38.3453,-21.4081,
35.814,136.81,38.4064,-21.7133,
35.816,136.902,37.9486,-21.6827,
35.818,136.932,38.8489,-21.3623,
35.82,137.085,38.4369,-21.698,
35.822,136.81,38.4521,-21.1792,
35.824,137.207,38.6658,-21.2555,
35.826,137.207,37.9181,-21.2708,
35.828,136.993,38.1622,-20.9351,
35.83,136.902,37.9028,-21.3165,
35.832,136.902,38.2233,-20.6146,
35.834,136.993,38.6047,-20.7214,
35.836,136.871,37.796,-20.4773,
35.838,137.054,38.7421,-20.2942,
35.84,136.78,38.147,-20.6146,
35.842,137.054,37.9944,-20.1416,
35.844,137.024,38.8184,-20.2637,
35.846,137.054,37.8876,-20.2637,
35.848,137.054,38.6658,-20.1569,
35.85,137.177,37.9639,-20.752,
35.852,136.902,38.2385,-20.5536,
35.854,137.054,38.7268,-20.8588,
35.856,137.177,38.208,-21.0876,
35.858,137.238,39.2303,-20.8588,
35.86,137.543,38.8947,-21.3776,
35.862,137.299,38.559,-21.1487,
35.864,137.39,39.1388,-21.2555,
35.866,137.421,38.3606,-21.2708,
35.868,137.268,39.2151,-20.9808,
35.87,137.451,38.6658,-21.4081,
35.872,137.299,38.4827,-20.9961,
35.874,137.207,39.0167,-21.0266,
35.876,137.177,37.9639,-21.1487,
35.878,137.299,38.8184,-20.5994,
35.88,137.268,38.1012,-20.9503,
35.882,137.207,37.6587,-20.5231,
35.884,137.238,37.7655,-20.3705,
35.886,137.177,36.9873,-20.5536,
35.888,137.238,37.0941,-20.1111,
35.89,137.39,37.0483,-20.4163,
35.892,137.299,36.7279,-20.0348,
35.894,137.36,36.9415,-20.3705,
35.896,137.482,36.6211,-20.4468,
35.898,137.604,36.7584,-19.7144,
35.9,136.047,32.7148,-23.5291,
35.902,136.566,25.9857,-26.7487,
35.904,135.559,24.9329,-35.8276,
35.906,134.583,21.9421,-40.3595,
35.908,132.05,-0.198364,-50.8881,
35.91,135.101,-6.57654,-53.7415,
35.912,128.326,-1.17493,-60.7147,
35.914,122.162,-23.4528,-68.5883,
35.916,143.127,-4.04358,-66.803,
35.918,125.58,-21.5912,-73.0591,
35.92,136.78,-14.6027,-73.0133,
35.922,126.953,-10.2386,-74.7528,
35.924,122.345,-21.347,-79.4983,
35.926,139.648,-0.305176,-74.8444,
35.928,126.129,-18.5699,-82.2449,
35.93,134.674,-14.3738,-82.7026,
35.932,122.894,-17.9596,-86.7767,
35.934,120.941,-31.3263,-94.2383,
35.936,134.521,-5.95093,-91.2933,
35.938,120.728,-27.2522,-101.288,
35.94,127.533,-24.9634,-101.501,
35.942,117.34,-20.8282,-107.056,
35.944,114.075,-43.4265,-113.586,
35.946,133.362,-12.5885,-109.497,
35.948,114.075,-27.6794,-118.011,
35.95,123.138,-25.5127,-119.247,
35.952,113.678,-35.141,-126.16,
35.954,108.368,-44.693,-134.506,
35.956,128.082,-17.2577,-130.417,
35.958,106.232,-33.8287,-141.754,
35.96,115.265,-33.0353,-141.693,
35.962,105.011,-42.3889,-152.924,
35.964,100.281,-46.0205,-162.155,
35.966,125.61,-22.2473,-157.7,
35.968,96.8933,-35.8429,-168.442,
35.97,110.504,-37.4298,-171.524,
35.972,93.1702,-41.2292,-181.473,
35.974,104.309,-56.2592,-201.843,
35.976,132.69,-23.4528,-188.156,
35.978,94.0857,-25.8179,-196.899,
35.98,108.765,-50.4456,-208.435,
35.982,106.689,-66.1011,-211.823,
35.984,100.372,-34.0424,-228.531,
35.986,120.209,-22.8271,-218.536,
35.988,91.3086,-31.1432,-243.088,
35.99,87.4939,-35.0189,-225.037,
35.992,83.5876,-52.3682,-235.321,
35.994,115.967,-31.5857,-258.56,
35.996,103.485,1.43433,-252.594,
35.998,82.428,-25.1007,-254.333,
36.,97.1985,-21.4844,-249.527,
36.002,78.6133,-43.4723,-267.38,
36.004,105.591,-23.7122,-287.338,
36.006,104.828,16.3116,-280.441,
36.008,76.8433,-14.2212,-291.26,
36.01,89.6912,-10.1318,-280.304,
36.012,71.8079,-25.3906,-275.818,
36.014,109.314,4.34875,-312.958,
36.016,95.9778,-13.8092,-299.332,
36.018,81.2073,1.19019,-315.262,
36.02,90.8813,0.946045,-315.018,
36.022,71.3196,-13.9313,-309.937,
36.024,86.9141,8.63647,-337.311,
36.026,94.2383,21.9574,-314.468,
36.028,80.3833,28.7018,-328.003,
36.03,89.7522,6.68335,-328.003,
36.032,73.5474,13.916,-319.061,
36.034,77.0569,10.9558,-348.953,
36.036,103.973,35.3851,-319.122,
36.038,88.8367,25.0244,-333.527,
36.04,111.084,33.0505,-334.,
36.042,58.8684,25.3143,-322.54,
36.044,101.196,36.8958,-357.88,
36.046,75.2563,40.0696,-342.575,
36.048,84.4421,65.7043,-343.292,
36.05,70.0684,47.0581,-349.442,
36.052,92.1326,48.4009,-339.905,
36.054,77.8503,56.8695,-371.17,
36.056,89.9963,56.5491,-340.118,
36.058,78.5522,79.8798,-358.856,
36.06,73.0591,66.7114,-355.713,
36.062,50.293,89.4775,-343.613,
36.064,66.3452,73.7762,-362.274,
36.066,103.76,102.295,-346.069,
36.068,47.2717,90.1337,-354.721,
36.07,91.2781,85.1593,-351.578,
36.072,54.1077,95.8557,-338.379,
36.074,72.1741,99.6857,-355.026,
36.076,82.6111,110.611,-338.364,
36.078,58.3496,121.597,-336.624,
36.08,77.4536,108.963,-347.183,
36.082,71.0754,135.101,-339.233,
36.084,59.5703,117.981,-349.762,
36.086,111.908,131.027,-339.691,
36.088,56.7932,138.412,-345.551,
36.09,84.9304,131.927,-343.216,
36.092,53.3447,145.065,-330.734,
36.094,88.1348,143.265,-339.447,
36.096,96.4355,155.579,-329.727,
36.098,73.4253,167.694,-345.428,
36.1,85.7544,152.008,-342.636,
36.102,67.2302,168.915,-341.354,
36.104,72.9675,157.578,-342.85,
36.106,97.29,167.648,-332.184,
36.108,59.1736,180.923,-341.888,
36.11,96.1914,171.646,-331.238,
36.112,59.021,182.602,-331.467,
36.114,74.8291,186.218,-343.811,
36.116,96.4355,175.69,-330.978,
36.118,55.6946,199.051,-332.703,
36.12,65.094,186.127,-326.492,
36.122,96.3745,199.799,-328.659,
36.124,64.7278,195.969,-331.421,
36.126,84.5642,205.49,-316.254,
36.128,75.7141,218.918,-327.179,
36.13,77.6672,209.015,-313.919,
36.132,49.1333,216.843,-312.607,
36.134,79.3762,226.044,-328.751,
36.136,83.6182,220.978,-316.422,
36.138,71.8079,230.148,-327.271,
36.14,72.7234,234.116,-307.999,
36.142,68.1458,236.496,-311.584,
36.144,59.2651,235.779,-332.153,
36.146,98.2056,233.429,-293.442,
36.148,61.5845,256.287,-319.244,
36.15,85.083,244.568,-299.179,
36.152,70.0684,259.842,-307.693,
36.154,63.8428,258.392,-310.455,
36.156,82.489,240.341,-297.638,
36.158,75.8057,264.694,-304.993,
36.16,54.9927,262.894,-284.103,
36.162,77.4231,267.197,-301.025,
36.164,70.0073,271.606,-307.343,
36.166,85.5713,267.365,-271.713,
36.168,59.0515,280.075,-296.57,
36.17,93.689,271.5,-282.15,
36.172,67.0166,285.873,-288.239,
36.174,65.3687,294.296,-281.769,
36.176,67.7795,272.766,-270.432,
36.178,72.4182,283.386,-284.027,
36.18,71.9299,306.9,-255.768,
36.182,56.5796,298.477,-270.462,
36.184,60.0281,306.458,-276.642,
36.186,100.433,291.29,-255.081,
36.188,68.6951,310.76,-273.987,
36.19,78.0029,309.601,-248.84,
36.192,62.5305,300.552,-280.823,
36.194,75.2258,311.111,-262.924,
36.196,74.7681,314.316,-241.531,
36.198,69.9768,315.369,-276.718,
36.2,68.7256,324.463,-239.563,
36.202,59.2651,313.278,-252.304,
36.204,53.833,327.576,-246.643,
36.206,108.704,301.178,-226.73,
36.208,66.6809,324.28,-241.653,
36.21,80.9937,330.185,-219.711,
36.212,82.9163,333.633,-250.427,
36.214,61.0962,342.712,-222.946,
36.216,64.1785,322.525,-220.963,
36.218,81.0242,321.304,-228.5,
36.22,66.2842,338.882,-215.057,
36.222,63.4766,328.339,-230.255,
36.224,59.2651,352.142,-205.246,
36.226,110.046,333.679,-199.509,
36.228,68.4204,337.189,-228.394,
36.23,76.2024,343.399,-181.046,
36.232,44.0979,348.312,-220.474,
36.234,69.7021,360.641,-193.634,
36.236,90.0879,340.637,-204.437,
36.238,78.8574,326.401,-195.236,
36.24,67.5659,348.343,-184.464,
36.242,84.8083,346.603,-201.66,
36.244,70.3735,366.837,-178.406,
36.246,88.8977,350.403,-177.795,
36.248,70.9839,338.913,-189.972,
36.25,90.4541,357.315,-163.239,
36.252,57.8308,353.104,-184.708,
36.254,64.1785,366.333,-158.585,
36.256,90.6067,332.733,-168.182,
36.258,86.9446,327.835,-175.644,
36.26,73.0591,371.216,-149.628,
36.262,59.8755,349.884,-161.469,
36.264,63.4766,358.185,-148.331,
36.266,103.668,343.948,-147.354,
36.268,77.6978,342.361,-155.548,
36.27,77.7588,369.156,-129.242,
36.272,83.1909,333.099,-152.405,
36.274,84.2896,371.689,-114.838,
36.276,77.3926,360.504,-138.428,
36.278,79.1626,353.897,-137.985,
36.28,75.3479,379.303,-124.847,
36.282,51.178,343.063,-128.86,
36.284,76.1719,380.6,-107.483,
36.286,74.707,352.173,-122.955,
36.288,89.3555,338.562,-124.054,
36.29,75.592,373.154,-102.6,
36.292,74.7375,344.62,-112.778,
36.294,63.6292,382.217,-103.271,
36.296,82.7637,371.994,-110.245,
36.298,58.9294,356.628,-122.681,
36.3,88.9282,375.671,-87.4023,
36.302,57.4341,344.574,-104.645,
36.304,91.6443,385.452,-72.8302,
36.306,83.2825,362.244,-98.3429,
36.308,86.792,357.193,-81.1615,
36.31,72.998,371.384,-76.0803,
36.312,95.0012,327.866,-77.2705,
36.314,81.8481,365.295,-73.4253,
36.316,99.7925,344.62,-71.9452,
36.318,98.5413,354.385,-82.9773,
36.32,105.53,353.958,-45.3491,
36.322,90.6982,336.761,-71.4569,
36.324,77.1179,372.04,-46.2799,
36.326,57.251,358.749,-52.597,
36.328,84.9915,363.678,-58.9447,
36.33,71.5637,369.995,-46.0663,
36.332,68.7256,318.069,-53.9093,
36.334,67.5659,363.48,-39.9017,
36.336,67.4438,355.301,-47.4701,
36.338,94.6045,343.155,-35.8429,
36.34,79.2236,362.274,-22.5983,
36.342,100.647,315.338,-32.9895,
